start,end,Record your current location,_Record your current location_latitude,_Record your current location_longitude,_Record your current location_altitude,_Record your current location_precision,District,Sub-district,Village (muban),Is someone >18 present at the household?,Has the respondent consented to undertake the survey?,"Consent not given, survey ends",How long has the respondent lived in their area?,Gender,Religion,Number of adults in household,Number of children (<18) in household,"In the past 12 months, did any dogs leave your household?",How many dogs have left your household in the last 12 months?,Do you currently own any dogs? (not including street dogs you provide care for),How many dogs do you currently own?,"In the last week, have you/someone in your household offered care to a street dog?",Which types of care have you/someone in your household offered a street dog in the last week?,Which types of care have you/someone in your household offered a street dog in the last week?/Food,Which types of care have you/someone in your household offered a street dog in the last week?/Water,Which types of care have you/someone in your household offered a street dog in the last week?/Shelter,Which types of care have you/someone in your household offered a street dog in the last week?/Deworming,Which types of care have you/someone in your household offered a street dog in the last week?/Parasite control,Which types of care have you/someone in your household offered a street dog in the last week?/Vaccination,Which types of care have you/someone in your household offered a street dog in the last week?/Sterilization,Which types of care have you/someone in your household offered a street dog in the last week?/Medical Care,Which types of care have you/someone in your household offered a street dog in the last week?/Other (specify),In the last 12 months have you/someone in your household offered care to a street dog?,Which types of care have you/someone in your household offered a street dog in the last 12 months?,Which types of care have you/someone in your household offered a street dog in the last 12 months?/Food,Which types of care have you/someone in your household offered a street dog in the last 12 months?/Water,Which types of care have you/someone in your household offered a street dog in the last 12 months?/Shelter,Which types of care have you/someone in your household offered a street dog in the last 12 months?/Deworming,Which types of care have you/someone in your household offered a street dog in the last 12 months?/Parasite control,Which types of care have you/someone in your household offered a street dog in the last 12 months?/Vaccination,Which types of care have you/someone in your household offered a street dog in the last 12 months?/Sterilization,Which types of care have you/someone in your household offered a street dog in the last 12 months?/Medical Care,Which types of care have you/someone in your household offered a street dog in the last 12 months?/Other (specify),"In the last month, have you been annoyed or troubled by a dog or dogs in your neighbourhood?","If Yes, what was the annoyance?","If Yes, what was the annoyance?/Barking/Howling/Crying","If Yes, what was the annoyance?/Pee and poo","If Yes, what was the annoyance?/Make a mess of garbage","If Yes, what was the annoyance?/Attacked my pet","If Yes, what was the annoyance?/Attacked livestock","If Yes, what was the annoyance?/Damaged crops","If Yes, what was the annoyance?/Biting me or other adults","If Yes, what was the annoyance?/Biting children","If Yes, what was the annoyance?/Chasing me or others","If Yes, what was the annoyance?/Unsightly sexual behavior","If Yes, what was the annoyance?/Dog fights","If Yes, what was the annoyance?/Chase me on bike/motorbike","If Yes, what was the annoyance?/Destroy my property","If Yes, what was the annoyance?/Saw a rabid dog","If Yes, what was the annoyance?/Injured or sick dog","If Yes, what was the annoyance?/Concern for puppies","If Yes, what was the annoyance?/Other (specify)","If Yes, what was the annoyance?/Mess of garbage","If Yes, what was the annoyance?/Chasing me or others","In the past year, what problems have you encountered due to street dogs?","In the past year, what problems have you encountered due to street dogs?/Barking/Howling/Crying","In the past year, what problems have you encountered due to street dogs?/Pee and poo","In the past year, what problems have you encountered due to street dogs?/Make a mess of garbage","In the past year, what problems have you encountered due to street dogs?/Attacked my pet","In the past year, what problems have you encountered due to street dogs?/Attacked livestock","In the past year, what problems have you encountered due to street dogs?/Damaged crops","In the past year, what problems have you encountered due to street dogs?/Biting me or other adults","In the past year, what problems have you encountered due to street dogs?/Biting children","In the past year, what problems have you encountered due to street dogs?/Chasing me or others","In the past year, what problems have you encountered due to street dogs?/Unsightly sexual behavior","In the past year, what problems have you encountered due to street dogs?/Dog fights","In the past year, what problems have you encountered due to street dogs?/Chase me on bike/motorbike","In the past year, what problems have you encountered due to street dogs?/Destroy my property","In the past year, what problems have you encountered due to street dogs?/Saw a rabid dog","In the past year, what problems have you encountered due to street dogs?/Injured or sick dog","In the past year, what problems have you encountered due to street dogs?/Concern for puppies","In the past year, what problems have you encountered due to street dogs?/Other (specify)","In the past year, what problems have you encountered due to street dogs?/Mess of garbage","In the past year, what problems have you encountered due to street dogs?/Chasing me or others",Roughly how many dogs are roaming on your soi today?,What do you think about the number of dogs on your soi?,"Over the last 12 months, do you think there has been a change in the number of roaming dogs on your soi?","Thinking of the number of dogs on your soi today vs. the first COVID lockdowns (2020), which statement is most true?","Over the last 12 months, do you think there has been a change in how frequently you have been troubled by roaming dogs?",How should the roaming dog population in general be managed?,"In the past 12 months, has anyone in your household been bitten by a dog?",How many people in your household have been bitten by a dog within the last 12 months?,Which types of care have you/someone in your household offered a street dog in the last week?,Which types of care have you/someone in your household offered a street dog in the last week?/Food,Which types of care have you/someone in your household offered a street dog in the last week?/Water,Which types of care have you/someone in your household offered a street dog in the last week?/Shelter,Which types of care have you/someone in your household offered a street dog in the last week?/Deworming,Which types of care have you/someone in your household offered a street dog in the last week?/Parasite control,Which types of care have you/someone in your household offered a street dog in the last week?/Vaccination,Which types of care have you/someone in your household offered a street dog in the last week?/Sterilization,Which types of care have you/someone in your household offered a street dog in the last week?/Medical Care,Which types of care have you/someone in your household offered a street dog in the last week?/Other (specify),Which types of care have you/someone in your household offered a street dog in the last 12 months?,Which types of care have you/someone in your household offered a street dog in the last 12 months?/Food,Which types of care have you/someone in your household offered a street dog in the last 12 months?/Water,Which types of care have you/someone in your household offered a street dog in the last 12 months?/Shelter,Which types of care have you/someone in your household offered a street dog in the last 12 months?/Deworming,Which types of care have you/someone in your household offered a street dog in the last 12 months?/Parasite control,Which types of care have you/someone in your household offered a street dog in the last 12 months?/Vaccination,Which types of care have you/someone in your household offered a street dog in the last 12 months?/Sterilization,Which types of care have you/someone in your household offered a street dog in the last 12 months?/Medical Care,Which types of care have you/someone in your household offered a street dog in the last 12 months?/Other (specify),What problems have you encountered due to street dogs in the last month?,What problems have you encountered due to street dogs in the last month?/Barking/Howling/Crying,What problems have you encountered due to street dogs in the last month?/Pee and poo,What problems have you encountered due to street dogs in the last month?/Make a mess of garbage,What problems have you encountered due to street dogs in the last month?/Attacked my pet,What problems have you encountered due to street dogs in the last month?/Attacked livestock,What problems have you encountered due to street dogs in the last month?/Damaged crops,What problems have you encountered due to street dogs in the last month?/Biting me or other adults,What problems have you encountered due to street dogs in the last month?/Biting children,What problems have you encountered due to street dogs in the last month?/Chasing me or others,What problems have you encountered due to street dogs in the last month?/Unsightly sexual behavior,What problems have you encountered due to street dogs in the last month?/Dog fights,What problems have you encountered due to street dogs in the last month?/Chase me on bike/motorbike,What problems have you encountered due to street dogs in the last month?/Destroy my property,What problems have you encountered due to street dogs in the last month?/Saw a rabid dog,What problems have you encountered due to street dogs in the last month?/Injured or sick dog,What problems have you encountered due to street dogs in the last month?/Concern for puppies,What problems have you encountered due to street dogs in the last month?/Other (specify),_id,_uuid,_submission_time,_validation_status,_notes,_status,_submitted_by,__version__,_tags,_index
2025-08-15,2025-08-15,14.02825 101.062103 -22.200000762939453 9.100000381469727,14.02825,101.062103,-22.20000076,9.100000381,Ongkharak,Bang Luk Suea,Moo 8,Yes,Yes,,Since 2020 or earlier,Female,Buddhist,4,2,No,,Yes,4,No,,,,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Barking/Howling/Crying Unsightly sexual behavior,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,I am happy,No change,About the same,No change,Sterilized and vaccinated and returned,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539563379,49a944d5-da5b-479d-a928-460542235594,2025-08-15,,,submitted_via_web,,vAW8NdMgcmAyapkC7bYNq5,,69
2025-08-15,2025-08-15,14.028273 101.062887 6.285085859357544 24.829023866213404,14.028273,101.062887,6.285085859,24.82902387,Ongkharak,Bang Luk Suea,Moo 8,Yes,Yes,,Since 2020 or earlier,Female,Buddhist,2,0,No,,Yes,3,No,,,,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,I am accepting/OK,No change,About the same,No change,Sterilized and vaccinated and returned,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539563537,f560c787-adbb-4967-a940-8284000bb4d3,2025-08-15,,,submitted_via_web,,vAW8NdMgcmAyapkC7bYNq5,,70
2025-08-15,2025-08-15,14.097641 101.065579 9.003028869628906 3.5354819923250553,14.097641,101.065579,9.00302887,3.535481992,Ongkharak,Bang Luk Suea,Moo 3,Yes,Yes,,Arrived after 2020,Female,Buddhist,2,1,No,,Yes,6,No,,,,,,,,,,,No,,,,,,,,,,,Yes,Attacked my pet Biting me or other adults Chasing me or others Dog fights Saw a rabid dog,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,Attacked my pet Biting me or other adults Biting children Chasing me or others Dog fights Saw a rabid dog,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,10,Neutral,No change,I didn’t live here at the time,No change,Left alone,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539564023,5d028d23-6bd0-43c7-97c6-a25dd773116a,2025-08-15,,,submitted_via_web,,vAW8NdMgcmAyapkC7bYNq5,,71
2025-08-15,2025-08-15,14.029351 101.062228 -22.200000762939453 39.09000015258789,14.029351,101.062228,-22.20000076,39.09000015,Ongkharak,Bang Luk Suea,Moo 8,Yes,Yes,,Since 2020 or earlier,Female,Buddhist,4,2,No,,No,,No,,,,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Barking/Howling/Crying,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neutral,No change,About the same,No change,Sterilized and vaccinated and returned,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539564840,694ae3b6-0545-44b5-a12b-52550bca4c70,2025-08-15,,,submitted_via_web,,vAW8NdMgcmAyapkC7bYNq5,,72
2025-08-15,2025-08-15,14.029339 101.062204 5.2500250460844775 23.985949297838083,14.029339,101.062204,5.250025046,23.9859493,Ongkharak,Bang Luk Suea,Moo 8,Yes,Yes,,Since 2020 or earlier,Male,Buddhist,4,2,No,,No,,No,,,,,,,,,,,No,,,,,,,,,,,Yes,Barking/Howling/Crying Attacked livestock Chasing me or others,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Barking/Howling/Crying Pee and poo Chasing me or others,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,I do not accept,Increased,More dogs now,Increased,Sterilized and vaccinated and returned,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539565588,1a46bb29-f539-4711-9098-d582b04d4fc4,2025-08-15,,,submitted_via_web,,vAW8NdMgcmAyapkC7bYNq5,,73
2025-08-15,2025-08-15,14.091108 101.072725 12.746620178222656 3.5355339059327373,14.091108,101.072725,12.74662018,3.535533906,Ongkharak,Bang Luk Suea,Moo 3,Yes,Yes,,Since 2020 or earlier,Female,Buddhist,5,0,No,,No,,No,,,,,,,,,,,No,,,,,,,,,,,Yes,Barking/Howling/Crying Pee and poo Make a mess of garbage Attacked my pet,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Barking/Howling/Crying Pee and poo Make a mess of garbage Attacked my pet,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,I do not accept,Increased,About the same,Increased,Sterilized and vaccinated and returned,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539567154,416152bb-1c14-4f86-8439-2bd2260e52b9,2025-08-15,,,submitted_via_web,,vAW8NdMgcmAyapkC7bYNq5,,74
2025-08-15,2025-08-15,14.089522 101.074179 14.986213650554419 4.781733971420171,14.089522,101.074179,14.98621365,4.781733971,Ongkharak,Bang Luk Suea,Moo 3,Yes,Yes,,Since 2020 or earlier,Female,Buddhist,5,3,No,,No,,No,,,,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Barking/Howling/Crying Make a mess of garbage,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,I am unhappy,No change,About the same,No change,Sterilized and vaccinated and returned,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539570229,a2a67f87-cdd8-4930-9307-fc910cb898a1,2025-08-15,,,submitted_via_web,,vAW8NdMgcmAyapkC7bYNq5,,75
2025-08-15,2025-08-15,14.089484 101.074112 8.53294906616211 74.54801066198111,14.089484,101.074112,8.532949066,74.54801066,Ongkharak,Bang Luk Suea,Moo 3,Yes,Yes,,Since 2020 or earlier,Female,Buddhist,2,0,Yes,2,Yes,8,Yes,Food Water Shelter,1,1,1,0,0,0,0,0,0,Yes,Food Water Shelter,1,1,1,0,0,0,0,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Neutral,Decreased,Fewer dogs now,No change,Vaccinated and returned to street,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539571659,2453f1b6-5155-4529-b8da-c8773a219b1e,2025-08-15,,,submitted_via_web,,vAW8NdMgcmAyapkC7bYNq5,,76
2025-08-15,2025-08-15,14.088049 101.072335 5.855323791503906 3.5355339059327373,14.088049,101.072335,5.855323792,3.535533906,Ongkharak,Bang Luk Suea,Moo 3,Yes,Yes,,Since 2020 or earlier,Female,Buddhist,3,0,No,,Yes,1,No,,,,,,,,,,,No,,,,,,,,,,,Yes,Barking/Howling/Crying Attacked livestock,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Barking/Howling/Crying Attacked livestock,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,I do not accept,Increased,Don’t know,No change,Left alone,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539574006,a4a9d92a-765e-4bfb-b751-516f4fd20b5c,2025-08-15,,,submitted_via_web,,vAW8NdMgcmAyapkC7bYNq5,,77
2025-08-15,2025-08-15,14.087262 101.07149 4.949414986760395 14,14.087262,101.07149,4.949414987,14,Ongkharak,Bang Luk Suea,Moo 3,Yes,Yes,,Since 2020 or earlier,Female,Buddhist,4,0,No,,Yes,2,No,,,,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,I am unhappy,No change,About the same,No change,Sterilized and vaccinated and returned,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539574210,94fd87f5-0382-4dcc-bf52-f895402b5f5f,2025-08-15,,,submitted_via_web,,vAW8NdMgcmAyapkC7bYNq5,,78
2025-08-15,2025-08-15,14.088071 101.072339 5.139141368392501 14,14.088071,101.072339,5.139141368,14,Ongkharak,Bang Luk Suea,Moo 3,Yes,Yes,,Arrived after 2020,Male,Buddhist,2,0,No,,No,,No,,,,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,I am accepting/OK,No change,About the same,No change,Move them away,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539576236,de81ea64-c011-4ade-808a-13df13e3b1a8,2025-08-15,,,submitted_via_web,,vAW8NdMgcmAyapkC7bYNq5,,79
2025-08-22,2025-08-22,14.091743 100.984346 -29.297882080078125 5.835999965667725,14.091743,100.984346,-29.29788208,5.835999966,Ongkharak,Ongkharak,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543718821,6f49a054-5faa-4c46-9b8f-c6226690aa99,2025-08-22,,,submitted_via_web,,vAW8NdMgcmAyapkC7bYNq5,,80
2025-08-22,2025-08-22,14.091689 100.984317 5.534171673469245 6.1609221528252505,14.091689,100.984317,5.534171673,6.160922153,Ongkharak,Ongkharak,Moo 6,Yes,Yes,,Since 2020 or earlier,Female,Buddhist,2,2,No,,Yes,1,No,,,,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Barking/Howling/Crying Chasing me or others,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,I do not accept,Increased,More dogs now,Increased,Rehomed as pets,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543719141,5966b43c-06b5-4fbd-93c7-3879aadfff7e,2025-08-22,,,submitted_via_web,,vAW8NdMgcmAyapkC7bYNq5,,81
2025-08-22,2025-08-22,14.09174 100.984485 6.6785617008617635 19.12140682420238,14.09174,100.984485,6.678561701,19.12140682,Ongkharak,Ongkharak,Moo 6,Yes,Yes,,Since 2020 or earlier,Male,Buddhist,2,1,No,,No,,No,,,,,,,,,,,No,,,,,,,,,,,Yes,Barking/Howling/Crying,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2,Neutral,Decreased,Fewer dogs now,Decreased,Sterilized and vaccinated and returned,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543719311,af6b677b-32a7-4c0c-a7a8-8734be5e2304,2025-08-22,,,submitted_via_web,,vAW8NdMgcmAyapkC7bYNq5,,82
2025-08-22,2025-08-22,14.092172 100.98512 4.535712408938135 3.4640836169095874,14.092172,100.98512,4.535712409,3.464083617,Ongkharak,Ongkharak,Moo 6,Yes,Yes,,Since 2020 or earlier,Male,Buddhist,2,0,No,,No,,No,,,,,,,,,,,No,,,,,,,,,,,Yes,Pee and poo Make a mess of garbage Unsightly sexual behavior Dog fights Destroy my property,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Pee and poo Make a mess of garbage Unsightly sexual behavior Dog fights Destroy my property,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,15,I do not accept,Increased,More dogs now,Increased,Sterilized and vaccinated and returned,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543720151,e3ea96cc-cb71-4905-99af-3c6db9093f6c,2025-08-22,,,submitted_via_web,,vAW8NdMgcmAyapkC7bYNq5,,83
2025-08-22,2025-08-22,14.088217 100.98687 -23 65.20999908447266,14.088217,100.98687,-23,65.20999908,Ongkharak,Ongkharak,Moo 4,Yes,Yes,,Since 2020 or earlier,Female,Buddhist,3,0,No,,Yes,3,Yes,Food Water,1,1,0,0,0,0,0,0,0,No,,,,,,,,,,,Yes,Barking/Howling/Crying,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Barking/Howling/Crying,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Neutral,No change,About the same,No change,Left alone,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543720248,68fd8667-3058-4199-94f7-b0c587425ec2,2025-08-22,,,submitted_via_web,,vAW8NdMgcmAyapkC7bYNq5,,84
2025-08-22,2025-08-22,14.092582 100.984396 -23.799999237060547 3.7899999618530273,14.092582,100.984396,-23.79999924,3.789999962,Ongkharak,Ongkharak,,Yes,Yes,,Since 2020 or earlier,Male,Buddhist,5,0,No,,No,,Yes,Food,1,0,0,0,0,0,0,0,0,Yes,Food,1,0,0,0,0,0,0,0,0,Yes,Barking/Howling/Crying Unsightly sexual behavior Chase me on bike/motorbike,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Barking/Howling/Crying Unsightly sexual behavior Chase me on bike/motorbike,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,20,I am unhappy,Increased,More dogs now,Increased,Sterilized and vaccinated and returned,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543720660,a4f0bd2d-b938-457e-9d37-7b797465bbc2,2025-08-22,,,submitted_via_web,,vAW8NdMgcmAyapkC7bYNq5,,85
2025-08-22,2025-08-22,14.091821 100.985008 6.6765642166137695 76.00260027777702,14.091821,100.985008,6.676564217,76.00260028,Ongkharak,Ongkharak,Moo 6,Yes,Yes,,<12 months,Female,Buddhist,2,2,No,,Yes,1,No,,,,,,,,,,,No,,,,,,,,,,,Yes,Attacked my pet Chasing me or others,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Barking/Howling/Crying Chasing me or others,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,I am unhappy,Increased,,No change,Sterilized and vaccinated and returned,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543720680,2f43c68a-cfc3-4e36-b433-11f6ff12d2c7,2025-08-22,,,submitted_via_web,,vAW8NdMgcmAyapkC7bYNq5,,86
2025-08-22,2025-08-22,14.087795 100.991171 -23 6.4730000495910645,14.087795,100.991171,-23,6.47300005,Ongkharak,Ongkharak,Moo 4,Yes,Yes,,Since 2020 or earlier,Male,Buddhist,2,1,No,,No,,No,,,,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Neutral,No change,About the same,No change,Left alone,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543721069,1525a1ef-3fdd-4afb-892c-b37aade3cbad,2025-08-22,,,submitted_via_web,,vAW8NdMgcmAyapkC7bYNq5,,87
2025-08-22,2025-08-22,14.087588 100.992097 -24.399999618530273 116.0999984741211,14.087588,100.992097,-24.39999962,116.0999985,Ongkharak,Ongkharak,Moo 4,Yes,Yes,,Since 2020 or earlier,Female,Buddhist,3,3,Yes,1,No,,No,,,,,,,,,,,No,,,,,,,,,,,Yes,Barking/Howling/Crying,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Barking/Howling/Crying,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,I do not accept,No change,About the same,No change,Left alone,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543721898,f4a4a32b-d6ec-4e64-8946-00215ca0e3cc,2025-08-22,,,submitted_via_web,,vAW8NdMgcmAyapkC7bYNq5,,88
2025-08-22,2025-08-22,14.092826 100.985401 2.876248584432407 35.28738333470815,14.092826,100.985401,2.876248584,35.28738333,Ongkharak,Ongkharak,Moo 6,Yes,Yes,,Since 2020 or earlier,Female,Buddhist,4,1,No,,Yes,2,No,,,,,,,,,,,No,,,,,,,,,,,Yes,Make a mess of garbage,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Make a mess of garbage,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Neutral,No change,About the same,No change,Left alone,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543722023,deb455ef-bf3a-4c86-9821-c4727d4b2bf3,2025-08-22,,,submitted_via_web,,vAW8NdMgcmAyapkC7bYNq5,,89
2025-08-22,2025-08-22,14.097033 100.985808 25.100000381469727 6.664000034332275,14.097033,100.985808,25.10000038,6.664000034,Ongkharak,Ongkharak,Moo 6,Yes,Yes,,Since 2020 or earlier,Female,Buddhist,9,0,Yes,1,Yes,2,Yes,Food Water Shelter,1,1,1,0,0,0,0,0,0,Yes,Food Water Shelter,1,1,1,0,0,0,0,0,0,Yes,Barking/Howling/Crying Pee and poo Dog fights,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Barking/Howling/Crying Pee and poo Unsightly sexual behavior,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,I am accepting/OK,Decreased,More dogs now,Increased,Sterilized and vaccinated and returned,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543722409,e8c3bfdf-d27b-4361-ba44-9056ad2fc799,2025-08-22,,,submitted_via_web,,vAW8NdMgcmAyapkC7bYNq5,,90
2025-08-22,2025-08-22,14.087189 100.991194 -23.600000381469727 10.135000228881836,14.087189,100.991194,-23.60000038,10.13500023,Ongkharak,Ongkharak,Moo 4,Yes,Yes,,Since 2020 or earlier,Female,Buddhist,2,0,No,,No,,No,,,,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Neutral,No change,About the same,No change,Left alone,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543722792,b4df0670-51f0-4fa5-8f4a-055ef57c562d,2025-08-22,,,submitted_via_web,,vAW8NdMgcmAyapkC7bYNq5,,91
2025-08-22,2025-08-22,14.08721 100.991147 -23.600000381469727 13.017000198364258,14.08721,100.991147,-23.60000038,13.0170002,Ongkharak,Ongkharak,Moo 4,Yes,Yes,,Since 2020 or earlier,Female,Buddhist,5,1,No,,No,,No,,,,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Neutral,No change,About the same,No change,Left alone,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543723084,acb41eb1-b0b3-4518-8500-ee32be38b8a9,2025-08-22,,,submitted_via_web,,vAW8NdMgcmAyapkC7bYNq5,,92
2025-08-22,2025-08-22,14.103536 100.99131 -15.899999618530273 26.2549991607666,14.103536,100.99131,-15.89999962,26.25499916,Ongkharak,Ongkharak,Moo 6,Yes,Yes,,Since 2020 or earlier,Female,Buddhist,8,0,Yes,1,Yes,1,No,,,,,,,,,,,No,,,,,,,,,,,Yes,Barking/Howling/Crying Pee and poo Make a mess of garbage,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Barking/Howling/Crying Pee and poo Make a mess of garbage,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,I am unhappy,No change,About the same,No change,Sterilized and vaccinated and returned,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543723450,a17f8ad4-41b0-41a6-aba1-3f26f1b51ee2,2025-08-22,,,submitted_via_web,,vAW8NdMgcmAyapkC7bYNq5,,93
2025-08-22,2025-08-22,14.099766 100.989205 6.996248584432404 60.71991796462966,14.099766,100.989205,6.996248584,60.71991796,Ongkharak,Ongkharak,Moo 6,Yes,Yes,,Since 2020 or earlier,Female,Buddhist,2,0,No,,Yes,3,No,,,,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Unsightly sexual behavior,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,I am accepting/OK,Decreased,Fewer dogs now,No change,Left alone,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543723512,5db7c944-032a-4ef7-a36d-b27f8e5307d1,2025-08-22,,,submitted_via_web,,vAW8NdMgcmAyapkC7bYNq5,,94
2025-08-22,2025-08-22,14.101426 100.991373 6.590952529907227 45.70809888906163,14.101426,100.991373,6.59095253,45.70809889,Ongkharak,Ongkharak,Moo 6,Yes,Yes,,Since 2020 or earlier,Female,Buddhist,2,2,No,,Yes,2,No,,,,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,I am accepting/OK,No change,Fewer dogs now,Decreased,Sterilized and vaccinated and returned,Yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543723736,60064d5c-6bd4-4d25-b20a-2cd1e189bc35,2025-08-22,,,submitted_via_web,,vAW8NdMgcmAyapkC7bYNq5,,95
